-5.019736285630574946e-01,-5.033774937385627979e+00
-5.056433220724680933e-01,-4.978000947263938158e+00
-4.844446228640393315e-01,-4.940217138378517170e+00
-5.155789020444090376e-01,-4.865414443683098611e+00
-4.957045540614699597e-01,-4.879518938539407991e+00
-4.987047372362214959e-01,-4.784753125813500318e+00
-5.053632962281067176e-01,-4.752210286838339570e+00
-5.210172955356010549e-01,-4.701545252841774492e+00
-4.960261671048256105e-01,-4.653692299317578218e+00
-4.979379174029045507e-01,-4.610130973436411317e+00
-5.060415345965512124e-01,-4.548319965076474070e+00
-4.888075320752408026e-01,-4.517496269989837998e+00
-4.907099182702534534e-01,-4.434604694771684841e+00
-5.073743042522195212e-01,-4.394425693823161616e+00
-5.017129172625340860e-01,-4.351968672214947986e+00
-5.128694302193276267e-01,-4.293082601517749453e+00
-5.225299210996930954e-01,-4.276126055241006974e+00
-5.145996115962627737e-01,-4.182585519969036270e+00
-5.088470259322133149e-01,-4.137139969802858808e+00
-4.894124611353961596e-01,-4.110229898379492930e+00
-4.885994550171799955e-01,-4.045505036591361403e+00
-5.077094637204970784e-01,-3.986791382819281360e+00
-4.950698959518931574e-01,-3.941223257972499283e+00
-4.967248207663022552e-01,-3.881956007765811290e+00
-5.244804924633811316e-01,-3.862699674530071459e+00
-4.961059335510243362e-01,-3.793848842721625036e+00
-4.908040704844325308e-01,-3.705965053191983216e+00
-4.893592889256428990e-01,-3.688268409851147123e+00
-4.851447119176977574e-01,-3.641647809136203229e+00
-4.791920706288183007e-01,-3.609577521799343991e+00
-4.902644278227195063e-01,-3.559240032205118531e+00
-5.004875780343215341e-01,-3.503163473050662446e+00
-4.878230929811882000e-01,-3.429645090138694119e+00
-5.029155235629032550e-01,-3.358307935166970015e+00
-5.060210314230924045e-01,-3.337144343356817533e+00
-5.075813667753592551e-01,-3.275072477037307639e+00
-5.095532834137925793e-01,-3.256017233848793602e+00
-5.057396118726662504e-01,-3.193606280716052570e+00
-4.964070964971837863e-01,-3.141298784131270505e+00
-4.867238623960796762e-01,-3.094123687709424253e+00
-4.873828596781443201e-01,-3.038042463127024195e+00
-5.026537924455524164e-01,-2.996070381552462525e+00
-4.844570970517105835e-01,-2.910185356692320813e+00
-4.903113816756202725e-01,-2.859319476765557866e+00
-5.074957882309815149e-01,-2.847235065656009034e+00
-5.141843387402893484e-01,-2.799649043727526987e+00
-4.965134888264748358e-01,-2.721864182574188717e+00
-4.793420540170004740e-01,-2.683776521062793741e+00
-4.983421332504138213e-01,-2.630320656309953264e+00
-4.897677346904875106e-01,-2.612559623074054649e+00
-5.166054605732587346e-01,-2.551414594964882987e+00
-5.162047525285695659e-01,-2.487179332280971433e+00
-4.780329381345144180e-01,-2.444539933400919907e+00
-5.025654965697926579e-01,-2.381221665565020018e+00
-5.086007064736283168e-01,-2.343582886548818411e+00
-5.012912891311250840e-01,-2.292017250428975750e+00
-4.951771315902406267e-01,-2.220659395064624952e+00
-4.797406988136919681e-01,-2.169975138411499582e+00
-4.761477236406249647e-01,-2.142853146843283874e+00
-5.348212123953007824e-01,-2.088847422904718254e+00
-4.950798699737266606e-01,-2.037947290521576971e+00
-4.892513156943936181e-01,-1.989416414346622641e+00
-5.031985170277091246e-01,-1.934408944006750453e+00
-5.007774633733725889e-01,-1.912752290647317555e+00
-5.116858056321798021e-01,-1.878645273725832787e+00
-5.037124396285621586e-01,-1.780473720198960219e+00
-4.886948064675826209e-01,-1.747690583375860029e+00
-4.983738295563640008e-01,-1.672011857844248217e+00
-4.991863486031990482e-01,-1.614334448934216848e+00
-5.164005488660023957e-01,-1.595174003709107557e+00
-5.051750706385453871e-01,-1.553896663505585973e+00
-4.877238801095611365e-01,-1.468945826096690555e+00
-5.154922324179965765e-01,-1.435449505237545331e+00
-5.200568713163082890e-01,-1.391326024530350702e+00
-4.886029659238361189e-01,-1.337996737309926409e+00
-4.956525824356561860e-01,-1.299025203378574078e+00
-4.757306556803158060e-01,-1.232617655409914192e+00
-5.023450053312327190e-01,-1.176288862963505544e+00
-4.956912983981852650e-01,-1.124173011848963233e+00
-5.101960165816776804e-01,-1.086356878513820901e+00
-5.185092674325926243e-01,-1.006983381368632191e+00
-4.806938603405102040e-01,-9.932936583493572336e-01
-4.937179984916950648e-01,-9.268652408025301881e-01
-4.896471276202933320e-01,-8.861819435214208784e-01
-4.849418977474698744e-01,-8.169828476029659114e-01
-5.209566243077617953e-01,-7.692699513271213929e-01
-5.142199845834714012e-01,-7.104248625538258644e-01
-5.102142789785049093e-01,-6.631992450164893027e-01
-5.155754091289739272e-01,-6.233139082705720924e-01
-4.859193911686719436e-01,-5.642581518930234186e-01
-5.022265116834258025e-01,-5.279619840352459681e-01
-4.940995034127112495e-01,-4.776129538190070911e-01
-5.153161121690421620e-01,-4.317168394478910209e-01
-5.050807249832657275e-01,-3.502735511784888511e-01
-5.118927321786886919e-01,-3.279444348654956265e-01
-5.116015523172788848e-01,-3.136799790065349369e-01
-4.849787860560509922e-01,-2.535358599228192400e-01
-5.083467376928978432e-01,-1.929072818347334350e-01
-5.071803231922359378e-01,-1.177668096833219546e-01
-4.772814061277944053e-01,-8.461239507838680396e-02
-5.001900085570318844e-01,-1.919669280500526862e-02
-4.973236462828329874e-01,1.381404123223381811e-02
-4.782792924160944037e-01,8.558179518538017172e-02
-4.872199793621030950e-01,1.432996123969881019e-01
-4.942580936063587504e-01,1.713589129883638928e-01
-5.049214218070874338e-01,2.551062020315112977e-01
-4.754870881441609076e-01,2.803230171260966408e-01
-5.021318287576911343e-01,3.227800626883721713e-01
-4.833551729394518492e-01,3.778846917921506732e-01
-5.098763290009294957e-01,4.511904201955544980e-01
-5.269783961655197801e-01,4.887647719270080127e-01
-4.956036954915676307e-01,5.307028227176215918e-01
-5.003615837943723443e-01,5.547479855874939414e-01
-4.765561476424063914e-01,6.192658483217047261e-01
-4.817883099306015104e-01,6.954327143094171104e-01
-4.992470858129628430e-01,7.091031155038981515e-01
-4.964512493094955237e-01,7.829135885484522772e-01
-4.859843559935004831e-01,8.425827722324099600e-01
-4.923634042021807766e-01,8.675198124075073070e-01
-5.143771494739231009e-01,9.182364488416279169e-01
-5.181494246387347014e-01,9.780600561443841823e-01
-4.933292971216916012e-01,1.011752438059326797e+00
-4.986186258689931927e-01,1.045952772541218545e+00
-5.210275216010322730e-01,1.122715660472556998e+00
-5.253402975369064754e-01,1.178783894385492914e+00
-5.014922770587741940e-01,1.204850885988835163e+00
-4.870350117471407558e-01,1.274460513567924114e+00
-5.031320222770779838e-01,1.335857410649113008e+00
-4.897190707178085689e-01,1.385990465501953262e+00
-5.079554292939546523e-01,1.438634366545787246e+00
-5.047997246502367030e-01,1.473923243265722771e+00
-5.198814084236923483e-01,1.513771867239214641e+00
-4.869802712919643062e-01,1.561016183051813888e+00
-4.957975456237944112e-01,1.630703199449049956e+00
-4.968788389485442325e-01,1.695687522158811467e+00
-5.133491374064104162e-01,1.717129593236390361e+00
-5.242706457379975316e-01,1.811086024438243403e+00
-5.120309142576087158e-01,1.821323549024162824e+00
-5.072087442965828030e-01,1.885895970025160295e+00
-5.030991897863934526e-01,1.948836000922567813e+00
-4.773231237117154802e-01,1.982297039965119190e+00
-4.953650501642021253e-01,2.042224826265712778e+00
-4.761659353489586244e-01,2.084220246628357032e+00
-4.900719748762714656e-01,2.141325845100928049e+00
-5.273798060965050327e-01,2.189110164048228224e+00
-5.037420739335624065e-01,2.223299790296149769e+00
-5.107046404410072737e-01,2.281343392905567313e+00
-4.958422852649544965e-01,2.330605341356607685e+00
-5.147582636165061176e-01,2.392537098444996513e+00
-5.059482416753751099e-01,2.443192893982534031e+00
-4.922368288152907945e-01,2.444484967423359745e+00
-5.042343364675770934e-01,2.522998196941713900e+00
-5.033130707133764981e-01,2.580825449802107485e+00
-5.195846392989028617e-01,2.619353596749868451e+00
-4.995304825109430080e-01,2.689563129522473783e+00
-5.029313922032250250e-01,2.757345413700010628e+00
-4.668666518634051465e-01,2.799334886712207648e+00
-5.083302016777857535e-01,2.842288270255143523e+00
-5.005053901348984757e-01,2.888634056136559103e+00
-4.932464159948912741e-01,2.939713849319515404e+00
-5.217301664768152492e-01,2.991064218626569460e+00
-5.015760313101835788e-01,3.036119064525654831e+00
-4.814955773576917730e-01,3.077495503713016500e+00
-4.765354048805193754e-01,3.142093664622368276e+00
-5.161648216175662718e-01,3.223322659520778455e+00
-4.855667849025243621e-01,3.243814621959961286e+00
-4.948433441938878130e-01,3.300781639029274572e+00
-5.138773924516628622e-01,3.330225155955134131e+00
-5.301883241090247223e-01,3.414055972195847222e+00
-4.882701144465746435e-01,3.440423603120045026e+00
-4.964013605994985756e-01,3.496149085158482883e+00
-5.200978340966095903e-01,3.537651284396165163e+00
-4.846862717183010871e-01,3.598363334682058490e+00
-5.353075863136901313e-01,3.648210095465334035e+00
-5.088555947839011884e-01,3.691039682306678671e+00
-4.981991872887039374e-01,3.751777728223368857e+00
-5.030807527100940035e-01,3.786940723017440558e+00
-4.850567911077138250e-01,3.877566085300005572e+00
-5.054057861767459192e-01,3.884225819673831737e+00
-4.927923366511672842e-01,3.961038193260123741e+00
-5.062963813326614160e-01,3.989047926501570807e+00
-5.291527572470030583e-01,4.057955109764209922e+00
-5.095521516103986848e-01,4.115290024285025439e+00
-5.002093574773081031e-01,4.152340483893594225e+00
-5.196961030395658154e-01,4.182618332815755124e+00
-4.860995084659794907e-01,4.264694221411157393e+00
-5.138875626803141028e-01,4.267710117203112219e+00
-5.086176041158413375e-01,4.316682590562820998e+00
-5.161515185366279956e-01,4.391893671910011676e+00
-4.891921465244505884e-01,4.491552991145703722e+00
-4.923643867992508194e-01,4.525382841621823360e+00
-4.884370155108557210e-01,4.541906034967975181e+00
-4.912545336451711320e-01,4.601100584060189291e+00
-5.118278720043933916e-01,4.652212116394260022e+00
-4.994980209989268727e-01,4.712104250348303935e+00
-4.954737257127045380e-01,4.764682434769162533e+00
-4.810561404350072179e-01,4.775259077732920687e+00
-5.157630698842182726e-01,4.869188599207341817e+00
-5.203185681443858179e-01,4.905906550729715043e+00
-4.912879009013181308e-01,4.956978594253508952e+00
-4.972093080477494320e-01,4.995853094562575869e+00
