-4.985822721917913647e+00,-4.993869847918686489e+00
-5.028839915785942694e+00,-4.996320632743052492e+00
-5.014540842619381600e+00,-4.956696330518305160e+00
-5.019091821110412965e+00,-4.927963039742412121e+00
-4.996076466086569745e+00,-4.865473719236025119e+00
-4.997238841946344046e+00,-4.789089328661369827e+00
-5.008189584240104963e+00,-4.740436889348972116e+00
-5.010970116190176071e+00,-4.692362855077862882e+00
-4.992819145194189012e+00,-4.641407091717713485e+00
-5.007077304221076552e+00,-4.599319203434047765e+00
-4.988997206695389153e+00,-4.538455994161926021e+00
-5.003238187806732462e+00,-4.507114221978902435e+00
-5.003900986977314780e+00,-4.436833356584914512e+00
-5.017702895443312272e+00,-4.389684423159906146e+00
-5.008801546191109288e+00,-4.357327951758896312e+00
-4.982179937915503842e+00,-4.280832382151082527e+00
-4.999604450013189982e+00,-4.263310772198981802e+00
-4.991466336873661369e+00,-4.164211239491761418e+00
-4.972059987847366358e+00,-4.150951037555588030e+00
-4.984732760219638514e+00,-4.076181462639839381e+00
-5.006333997577508299e+00,-4.028476356643979628e+00
-5.001730037971413800e+00,-3.978304857180734899e+00
-5.002524527564605528e+00,-3.958755538423281539e+00
-5.034051660184544197e+00,-3.908095495588534973e+00
-5.024972761817640965e+00,-3.838867499746365652e+00
-5.004900694493153779e+00,-3.798640452964531011e+00
-4.992742967804988830e+00,-3.750146311389550569e+00
-5.036954590269004051e+00,-3.679073151541523146e+00
-4.990396584356502352e+00,-3.641710209875256954e+00
-5.013423029036625955e+00,-3.569554272043720999e+00
-5.001626982435801949e+00,-3.516384305516876640e+00
-5.015067028564483387e+00,-3.511903298586838584e+00
-4.961844439736583290e+00,-3.465227006861899106e+00
-4.989091671784152915e+00,-3.385388218790031267e+00
-4.994563391325343993e+00,-3.310706110174880035e+00
-5.008701127644944684e+00,-3.297941637070846088e+00
-4.989567728795218038e+00,-3.264180564247318728e+00
-4.972733695388498631e+00,-3.165721985593828336e+00
-4.989001445014857872e+00,-3.144816788542141861e+00
-4.967904290147568958e+00,-3.114189007145764521e+00
-4.992727662734822047e+00,-3.049029841459444334e+00
-4.994746182199230056e+00,-2.969152405923135785e+00
-5.004661607550866087e+00,-2.958765869458404918e+00
-4.997782624163662035e+00,-2.882555409906865318e+00
-4.993175452809339276e+00,-2.853142862319418160e+00
-5.014341824651574520e+00,-2.788311575154510447e+00
-5.013885362655116751e+00,-2.759102517200698657e+00
-4.990040978008131844e+00,-2.671785855584333014e+00
-5.014135343713363113e+00,-2.645407566700353375e+00
-4.987432815326600100e+00,-2.591813142568839101e+00
-5.007086163255113576e+00,-2.540213682638231329e+00
-4.988301890072164291e+00,-2.492487018592103976e+00
-4.998695294489805541e+00,-2.420166866199997990e+00
-5.034826152584551018e+00,-2.370756802021867227e+00
-4.984297490172035161e+00,-2.366547946679333325e+00
-5.009559746704942640e+00,-2.257520496893353990e+00
-5.000949032315556764e+00,-2.211061155034845349e+00
-5.015929307992492703e+00,-2.200337976134358886e+00
-5.017248030473384190e+00,-2.141104855405023599e+00
-4.998993967012749451e+00,-2.070777101579635904e+00
-4.983147065110940410e+00,-2.032860899631350637e+00
-4.998712871064758367e+00,-2.001192222296379608e+00
-4.981623211597928425e+00,-1.934543977098350132e+00
-4.989420241090669172e+00,-1.902671587468051317e+00
-4.986087860651181813e+00,-1.857984161672327605e+00
-4.999339298141156185e+00,-1.781587778508208819e+00
-5.004867672948678070e+00,-1.710357240678565871e+00
